car_brand,car_model,view,color,image,file_path,model,type
porsche,taycan-turbo-s,front,black,https://zneejoqfgrqzvutkituy.supabase.co/storage/v1/object/public/renders/porsche/taycan-turbo-s/car/front/base-front-black.webp,/renders/porsche/taycan-turbo-s/car/front/base-front-black.webp,,car
porsche,taycan-turbo-s,front,carmine-red,https://zneejoqfgrqzvutkituy.supabase.co/storage/v1/object/public/renders/porsche/taycan-turbo-s/car/front/base-front-carmine-red.webp,/renders/porsche/taycan-turbo-s/car/front/base-front-carmine-red.webp,,car
porsche,taycan-turbo-s,front,dolomite-silver,https://zneejoqfgrqzvutkituy.supabase.co/storage/v1/object/public/renders/porsche/taycan-turbo-s/car/front/base-front-dolomite-silver.webp,/renders/porsche/taycan-turbo-s/car/front/base-front-dolomite-silver.webp,,car
porsche,taycan-turbo-s,front,frozenberry,https://zneejoqfgrqzvutkituy.supabase.co/storage/v1/object/public/renders/porsche/taycan-turbo-s/car/front/base-front-frozenberry.webp,/renders/porsche/taycan-turbo-s/car/front/base-front-frozenberry.webp,,car
porsche,taycan-turbo-s,front,frozen-blue,https://zneejoqfgrqzvutkituy.supabase.co/storage/v1/object/public/renders/porsche/taycan-turbo-s/car/front/base-front-frozen-blue.webp,/renders/porsche/taycan-turbo-s/car/front/base-front-frozen-blue.webp,,car
porsche,taycan-turbo-s,front,gentian-blue,https://zneejoqfgrqzvutkituy.supabase.co/storage/v1/object/public/renders/porsche/taycan-turbo-s/car/front/base-front-gentian-blue.webp,/renders/porsche/taycan-turbo-s/car/front/base-front-gentian-blue.webp,,car
porsche,taycan-turbo-s,front,neptune-blue,https://zneejoqfgrqzvutkituy.supabase.co/storage/v1/object/public/renders/porsche/taycan-turbo-s/car/front/base-front-neptune-blue.webp,/renders/porsche/taycan-turbo-s/car/front/base-front-neptune-blue.webp,,car
porsche,taycan-turbo-s,front,oak-green,https://zneejoqfgrqzvutkituy.supabase.co/storage/v1/object/public/renders/porsche/taycan-turbo-s/car/front/base-front-oak-green.webp,/renders/porsche/taycan-turbo-s/car/front/base-front-oak-green.webp,,car
porsche,taycan-turbo-s,front,provence,https://zneejoqfgrqzvutkituy.supabase.co/storage/v1/object/public/renders/porsche/taycan-turbo-s/car/front/base-front-provence.webp,/renders/porsche/taycan-turbo-s/car/front/base-front-provence.webp,,car
porsche,taycan-turbo-s,front,purple-sky,https://zneejoqfgrqzvutkituy.supabase.co/storage/v1/object/public/renders/porsche/taycan-turbo-s/car/front/base-front-purple-sky.webp,/renders/porsche/taycan-turbo-s/car/front/base-front-purple-sky.webp,,car
porsche,taycan-turbo-s,front,red,https://zneejoqfgrqzvutkituy.supabase.co/storage/v1/object/public/renders/porsche/taycan-turbo-s/car/front/base-front-red.webp,/renders/porsche/taycan-turbo-s/car/front/base-front-red.webp,,car
porsche,taycan-turbo-s,front,vulcanic-grey,https://zneejoqfgrqzvutkituy.supabase.co/storage/v1/object/public/renders/porsche/taycan-turbo-s/car/front/base-front-vulcanic-grey.webp,/renders/porsche/taycan-turbo-s/car/front/base-front-vulcanic-grey.webp,,car
porsche,taycan-turbo-s,front,white,https://zneejoqfgrqzvutkituy.supabase.co/storage/v1/object/public/renders/porsche/taycan-turbo-s/car/front/base-front-white.webp,/renders/porsche/taycan-turbo-s/car/front/base-front-white.webp,,car
porsche,taycan-turbo-s,mid,black,https://zneejoqfgrqzvutkituy.supabase.co/storage/v1/object/public/renders/porsche/taycan-turbo-s/car/mid/base-mid-black.webp,/renders/porsche/taycan-turbo-s/car/mid/base-mid-black.webp,,car
porsche,taycan-turbo-s,mid,carmine-red,https://zneejoqfgrqzvutkituy.supabase.co/storage/v1/object/public/renders/porsche/taycan-turbo-s/car/mid/base-mid-carmine-red.webp,/renders/porsche/taycan-turbo-s/car/mid/base-mid-carmine-red.webp,,car
porsche,taycan-turbo-s,mid,dolomite-silver,https://zneejoqfgrqzvutkituy.supabase.co/storage/v1/object/public/renders/porsche/taycan-turbo-s/car/mid/base-mid-dolomite-silver.webp,/renders/porsche/taycan-turbo-s/car/mid/base-mid-dolomite-silver.webp,,car
porsche,taycan-turbo-s,mid,frozenberry,https://zneejoqfgrqzvutkituy.supabase.co/storage/v1/object/public/renders/porsche/taycan-turbo-s/car/mid/base-mid-frozenberry.webp,/renders/porsche/taycan-turbo-s/car/mid/base-mid-frozenberry.webp,,car
porsche,taycan-turbo-s,mid,frozen-blue,https://zneejoqfgrqzvutkituy.supabase.co/storage/v1/object/public/renders/porsche/taycan-turbo-s/car/mid/base-mid-frozen-blue.webp,/renders/porsche/taycan-turbo-s/car/mid/base-mid-frozen-blue.webp,,car
porsche,taycan-turbo-s,mid,gentian-blue,https://zneejoqfgrqzvutkituy.supabase.co/storage/v1/object/public/renders/porsche/taycan-turbo-s/car/mid/base-mid-gentian-blue.webp,/renders/porsche/taycan-turbo-s/car/mid/base-mid-gentian-blue.webp,,car
porsche,taycan-turbo-s,mid,neptune-blue,https://zneejoqfgrqzvutkituy.supabase.co/storage/v1/object/public/renders/porsche/taycan-turbo-s/car/mid/base-mid-neptune-blue.webp,/renders/porsche/taycan-turbo-s/car/mid/base-mid-neptune-blue.webp,,car
porsche,taycan-turbo-s,mid,oak-green,https://zneejoqfgrqzvutkituy.supabase.co/storage/v1/object/public/renders/porsche/taycan-turbo-s/car/mid/base-mid-oak-green.webp,/renders/porsche/taycan-turbo-s/car/mid/base-mid-oak-green.webp,,car
porsche,taycan-turbo-s,mid,provence,https://zneejoqfgrqzvutkituy.supabase.co/storage/v1/object/public/renders/porsche/taycan-turbo-s/car/mid/base-mid-provence.webp,/renders/porsche/taycan-turbo-s/car/mid/base-mid-provence.webp,,car
porsche,taycan-turbo-s,mid,purple-sky,https://zneejoqfgrqzvutkituy.supabase.co/storage/v1/object/public/renders/porsche/taycan-turbo-s/car/mid/base-mid-purple-sky.webp,/renders/porsche/taycan-turbo-s/car/mid/base-mid-purple-sky.webp,,car
porsche,taycan-turbo-s,mid,red,https://zneejoqfgrqzvutkituy.supabase.co/storage/v1/object/public/renders/porsche/taycan-turbo-s/car/mid/base-mid-red.webp,/renders/porsche/taycan-turbo-s/car/mid/base-mid-red.webp,,car
porsche,taycan-turbo-s,mid,vulcanic-grey,https://zneejoqfgrqzvutkituy.supabase.co/storage/v1/object/public/renders/porsche/taycan-turbo-s/car/mid/base-mid-vulcanic-grey.webp,/renders/porsche/taycan-turbo-s/car/mid/base-mid-vulcanic-grey.webp,,car
porsche,taycan-turbo-s,mid,white,https://zneejoqfgrqzvutkituy.supabase.co/storage/v1/object/public/renders/porsche/taycan-turbo-s/car/mid/base-mid-white.webp,/renders/porsche/taycan-turbo-s/car/mid/base-mid-white.webp,,car
porsche,taycan-turbo-s,rear,black,https://zneejoqfgrqzvutkituy.supabase.co/storage/v1/object/public/renders/porsche/taycan-turbo-s/car/rear/base-rear-black.webp,/renders/porsche/taycan-turbo-s/car/rear/base-rear-black.webp,,car
porsche,taycan-turbo-s,rear,carmine-red,https://zneejoqfgrqzvutkituy.supabase.co/storage/v1/object/public/renders/porsche/taycan-turbo-s/car/rear/base-rear-carmine-red.webp,/renders/porsche/taycan-turbo-s/car/rear/base-rear-carmine-red.webp,,car
porsche,taycan-turbo-s,rear,dolomite-silver,https://zneejoqfgrqzvutkituy.supabase.co/storage/v1/object/public/renders/porsche/taycan-turbo-s/car/rear/base-rear-dolomite-silver.webp,/renders/porsche/taycan-turbo-s/car/rear/base-rear-dolomite-silver.webp,,car
porsche,taycan-turbo-s,rear,frozenberry,https://zneejoqfgrqzvutkituy.supabase.co/storage/v1/object/public/renders/porsche/taycan-turbo-s/car/rear/base-rear-frozenberry.webp,/renders/porsche/taycan-turbo-s/car/rear/base-rear-frozenberry.webp,,car
porsche,taycan-turbo-s,rear,frozen-blue,https://zneejoqfgrqzvutkituy.supabase.co/storage/v1/object/public/renders/porsche/taycan-turbo-s/car/rear/base-rear-frozen-blue.webp,/renders/porsche/taycan-turbo-s/car/rear/base-rear-frozen-blue.webp,,car
porsche,taycan-turbo-s,rear,gentian-blue,https://zneejoqfgrqzvutkituy.supabase.co/storage/v1/object/public/renders/porsche/taycan-turbo-s/car/rear/base-rear-gentian-blue.webp,/renders/porsche/taycan-turbo-s/car/rear/base-rear-gentian-blue.webp,,car
porsche,taycan-turbo-s,rear,neptune-blue,https://zneejoqfgrqzvutkituy.supabase.co/storage/v1/object/public/renders/porsche/taycan-turbo-s/car/rear/base-rear-neptune-blue.webp,/renders/porsche/taycan-turbo-s/car/rear/base-rear-neptune-blue.webp,,car
porsche,taycan-turbo-s,rear,oak-green,https://zneejoqfgrqzvutkituy.supabase.co/storage/v1/object/public/renders/porsche/taycan-turbo-s/car/rear/base-rear-oak-green.webp,/renders/porsche/taycan-turbo-s/car/rear/base-rear-oak-green.webp,,car
porsche,taycan-turbo-s,rear,provence,https://zneejoqfgrqzvutkituy.supabase.co/storage/v1/object/public/renders/porsche/taycan-turbo-s/car/rear/base-rear-provence.webp,/renders/porsche/taycan-turbo-s/car/rear/base-rear-provence.webp,,car
porsche,taycan-turbo-s,rear,purple-sky,https://zneejoqfgrqzvutkituy.supabase.co/storage/v1/object/public/renders/porsche/taycan-turbo-s/car/rear/base-rear-purple-sky.webp,/renders/porsche/taycan-turbo-s/car/rear/base-rear-purple-sky.webp,,car
porsche,taycan-turbo-s,rear,red,https://zneejoqfgrqzvutkituy.supabase.co/storage/v1/object/public/renders/porsche/taycan-turbo-s/car/rear/base-rear-red.webp,/renders/porsche/taycan-turbo-s/car/rear/base-rear-red.webp,,car
porsche,taycan-turbo-s,rear,vulcanic-grey,https://zneejoqfgrqzvutkituy.supabase.co/storage/v1/object/public/renders/porsche/taycan-turbo-s/car/rear/base-rear-vulcanic-grey.webp,/renders/porsche/taycan-turbo-s/car/rear/base-rear-vulcanic-grey.webp,,car
porsche,taycan-turbo-s,rear,white,https://zneejoqfgrqzvutkituy.supabase.co/storage/v1/object/public/renders/porsche/taycan-turbo-s/car/rear/base-rear-white.webp,/renders/porsche/taycan-turbo-s/car/rear/base-rear-white.webp,,car
porsche,taycan-turbo-s,front,gloss_black,https://zneejoqfgrqzvutkituy.supabase.co/storage/v1/object/public/renders/porsche/taycan-turbo-s/wheels/ps1/front/front_gloss_black_ps1.webp,/renders/porsche/taycan-turbo-s/wheels/ps1/front/front_gloss_black_ps1.webp,ps1,wheel
porsche,taycan-turbo-s,mid,gloss_black,https://zneejoqfgrqzvutkituy.supabase.co/storage/v1/object/public/renders/porsche/taycan-turbo-s/wheels/ps1/mid/mid_gloss_black_ps1.webp,/renders/porsche/taycan-turbo-s/wheels/ps1/mid/mid_gloss_black_ps1.webp,ps1,wheel
porsche,taycan-turbo-s,rear,gloss_black,https://zneejoqfgrqzvutkituy.supabase.co/storage/v1/object/public/renders/porsche/taycan-turbo-s/wheels/ps1/rear/rear_gloss_black_ps1.webp,/renders/porsche/taycan-turbo-s/wheels/ps1/rear/rear_gloss_black_ps1.webp,ps1,wheel
porsche,taycan-turbo-s,front,gloss_bronze,https://zneejoqfgrqzvutkituy.supabase.co/storage/v1/object/public/renders/porsche/taycan-turbo-s/wheels/ps1/front/front_gloss_bronze_ps1.webp,/renders/porsche/taycan-turbo-s/wheels/ps1/front/front_gloss_bronze_ps1.webp,ps1,wheel
porsche,taycan-turbo-s,mid,gloss_bronze,https://zneejoqfgrqzvutkituy.supabase.co/storage/v1/object/public/renders/porsche/taycan-turbo-s/wheels/ps1/mid/mid_gloss_bronze_ps1.webp,/renders/porsche/taycan-turbo-s/wheels/ps1/mid/mid_gloss_bronze_ps1.webp,ps1,wheel
porsche,taycan-turbo-s,rear,gloss_bronze,https://zneejoqfgrqzvutkituy.supabase.co/storage/v1/object/public/renders/porsche/taycan-turbo-s/wheels/ps1/rear/rear_gloss_bronze_ps1.webp,/renders/porsche/taycan-turbo-s/wheels/ps1/rear/rear_gloss_bronze_ps1.webp,ps1,wheel
porsche,taycan-turbo-s,front,gloss_titanium,https://zneejoqfgrqzvutkituy.supabase.co/storage/v1/object/public/renders/porsche/taycan-turbo-s/wheels/ps1/front/front_gloss_titanium_ps1.webp,/renders/porsche/taycan-turbo-s/wheels/ps1/front/front_gloss_titanium_ps1.webp,ps1,wheel
porsche,taycan-turbo-s,mid,gloss_titanium,https://zneejoqfgrqzvutkituy.supabase.co/storage/v1/object/public/renders/porsche/taycan-turbo-s/wheels/ps1/mid/mid_gloss_titanium_ps1.webp,/renders/porsche/taycan-turbo-s/wheels/ps1/mid/mid_gloss_titanium_ps1.webp,ps1,wheel
porsche,taycan-turbo-s,rear,gloss_titanium,https://zneejoqfgrqzvutkituy.supabase.co/storage/v1/object/public/renders/porsche/taycan-turbo-s/wheels/ps1/rear/rear_gloss_titanium_ps1.webp,/renders/porsche/taycan-turbo-s/wheels/ps1/rear/rear_gloss_titanium_ps1.webp,ps1,wheel
porsche,taycan-turbo-s,front,satin_black,https://zneejoqfgrqzvutkituy.supabase.co/storage/v1/object/public/renders/porsche/taycan-turbo-s/wheels/ps1/front/front_satin_black_ps1.webp,/renders/porsche/taycan-turbo-s/wheels/ps1/front/front_satin_black_ps1.webp,ps1,wheel
porsche,taycan-turbo-s,mid,satin_black,https://zneejoqfgrqzvutkituy.supabase.co/storage/v1/object/public/renders/porsche/taycan-turbo-s/wheels/ps1/mid/mid_satin_black_ps1.webp,/renders/porsche/taycan-turbo-s/wheels/ps1/mid/mid_satin_black_ps1.webp,ps1,wheel
porsche,taycan-turbo-s,rear,satin_black,https://zneejoqfgrqzvutkituy.supabase.co/storage/v1/object/public/renders/porsche/taycan-turbo-s/wheels/ps1/rear/rear_satin_black_ps1.webp,/renders/porsche/taycan-turbo-s/wheels/ps1/rear/rear_satin_black_ps1.webp,ps1,wheel
porsche,taycan-turbo-s,front,satin_bronze,https://zneejoqfgrqzvutkituy.supabase.co/storage/v1/object/public/renders/porsche/taycan-turbo-s/wheels/ps1/front/front_satin_bronze_ps1.webp,/renders/porsche/taycan-turbo-s/wheels/ps1/front/front_satin_bronze_ps1.webp,ps1,wheel
porsche,taycan-turbo-s,mid,satin_bronze,https://zneejoqfgrqzvutkituy.supabase.co/storage/v1/object/public/renders/porsche/taycan-turbo-s/wheels/ps1/mid/mid_satin_bronze_ps1.webp,/renders/porsche/taycan-turbo-s/wheels/ps1/mid/mid_satin_bronze_ps1.webp,ps1,wheel
porsche,taycan-turbo-s,rear,satin_bronze,https://zneejoqfgrqzvutkituy.supabase.co/storage/v1/object/public/renders/porsche/taycan-turbo-s/wheels/ps1/rear/rear_satin_bronze_ps1.webp,/renders/porsche/taycan-turbo-s/wheels/ps1/rear/rear_satin_bronze_ps1.webp,ps1,wheel
porsche,taycan-turbo-s,front,satin_grey,https://zneejoqfgrqzvutkituy.supabase.co/storage/v1/object/public/renders/porsche/taycan-turbo-s/wheels/ps1/front/front_satin_grey_ps1.webp,/renders/porsche/taycan-turbo-s/wheels/ps1/front/front_satin_grey_ps1.webp,ps1,wheel
porsche,taycan-turbo-s,mid,satin_grey,https://zneejoqfgrqzvutkituy.supabase.co/storage/v1/object/public/renders/porsche/taycan-turbo-s/wheels/ps1/mid/mid_satin_grey_ps1.webp,/renders/porsche/taycan-turbo-s/wheels/ps1/mid/mid_satin_grey_ps1.webp,ps1,wheel
porsche,taycan-turbo-s,rear,satin_grey,https://zneejoqfgrqzvutkituy.supabase.co/storage/v1/object/public/renders/porsche/taycan-turbo-s/wheels/ps1/rear/rear_satin_grey_ps1.webp,/renders/porsche/taycan-turbo-s/wheels/ps1/rear/rear_satin_grey_ps1.webp,ps1,wheel
porsche,taycan-turbo-s,front,gloss_black,https://zneejoqfgrqzvutkituy.supabase.co/storage/v1/object/public/renders/porsche/taycan-turbo-s/wheels/ps10/front/front_gloss_black_ps10.webp,/renders/porsche/taycan-turbo-s/wheels/ps10/front/front_gloss_black_ps10.webp,ps10,wheel
porsche,taycan-turbo-s,mid,gloss_black,https://zneejoqfgrqzvutkituy.supabase.co/storage/v1/object/public/renders/porsche/taycan-turbo-s/wheels/ps10/mid/mid_gloss_black_ps10.webp,/renders/porsche/taycan-turbo-s/wheels/ps10/mid/mid_gloss_black_ps10.webp,ps10,wheel
porsche,taycan-turbo-s,rear,gloss_black,https://zneejoqfgrqzvutkituy.supabase.co/storage/v1/object/public/renders/porsche/taycan-turbo-s/wheels/ps10/rear/rear_gloss_black_ps10.webp,/renders/porsche/taycan-turbo-s/wheels/ps10/rear/rear_gloss_black_ps10.webp,ps10,wheel
porsche,taycan-turbo-s,front,gloss_bronze,https://zneejoqfgrqzvutkituy.supabase.co/storage/v1/object/public/renders/porsche/taycan-turbo-s/wheels/ps10/front/front_gloss_bronze_ps10.webp,/renders/porsche/taycan-turbo-s/wheels/ps10/front/front_gloss_bronze_ps10.webp,ps10,wheel
porsche,taycan-turbo-s,mid,gloss_bronze,https://zneejoqfgrqzvutkituy.supabase.co/storage/v1/object/public/renders/porsche/taycan-turbo-s/wheels/ps10/mid/mid_gloss_bronze_ps10.webp,/renders/porsche/taycan-turbo-s/wheels/ps10/mid/mid_gloss_bronze_ps10.webp,ps10,wheel
porsche,taycan-turbo-s,rear,gloss_bronze,https://zneejoqfgrqzvutkituy.supabase.co/storage/v1/object/public/renders/porsche/taycan-turbo-s/wheels/ps10/rear/rear_gloss_bronze_ps10.webp,/renders/porsche/taycan-turbo-s/wheels/ps10/rear/rear_gloss_bronze_ps10.webp,ps10,wheel
porsche,taycan-turbo-s,front,gloss_titanium,https://zneejoqfgrqzvutkituy.supabase.co/storage/v1/object/public/renders/porsche/taycan-turbo-s/wheels/ps10/front/front_gloss_titanium_ps10.webp,/renders/porsche/taycan-turbo-s/wheels/ps10/front/front_gloss_titanium_ps10.webp,ps10,wheel
porsche,taycan-turbo-s,mid,gloss_titanium,https://zneejoqfgrqzvutkituy.supabase.co/storage/v1/object/public/renders/porsche/taycan-turbo-s/wheels/ps10/mid/mid_gloss_titanium_ps10.webp,/renders/porsche/taycan-turbo-s/wheels/ps10/mid/mid_gloss_titanium_ps10.webp,ps10,wheel
porsche,taycan-turbo-s,rear,gloss_titanium,https://zneejoqfgrqzvutkituy.supabase.co/storage/v1/object/public/renders/porsche/taycan-turbo-s/wheels/ps10/rear/rear_gloss_titanium_ps10.webp,/renders/porsche/taycan-turbo-s/wheels/ps10/rear/rear_gloss_titanium_ps10.webp,ps10,wheel
porsche,taycan-turbo-s,front,satin_black,https://zneejoqfgrqzvutkituy.supabase.co/storage/v1/object/public/renders/porsche/taycan-turbo-s/wheels/ps10/front/front_satin_black_ps10.webp,/renders/porsche/taycan-turbo-s/wheels/ps10/front/front_satin_black_ps10.webp,ps10,wheel
porsche,taycan-turbo-s,mid,satin_black,https://zneejoqfgrqzvutkituy.supabase.co/storage/v1/object/public/renders/porsche/taycan-turbo-s/wheels/ps10/mid/mid_satin_black_ps10.webp,/renders/porsche/taycan-turbo-s/wheels/ps10/mid/mid_satin_black_ps10.webp,ps10,wheel
porsche,taycan-turbo-s,rear,satin_black,https://zneejoqfgrqzvutkituy.supabase.co/storage/v1/object/public/renders/porsche/taycan-turbo-s/wheels/ps10/rear/rear_satin_black_ps10.webp,/renders/porsche/taycan-turbo-s/wheels/ps10/rear/rear_satin_black_ps10.webp,ps10,wheel
porsche,taycan-turbo-s,front,satin_bronze,https://zneejoqfgrqzvutkituy.supabase.co/storage/v1/object/public/renders/porsche/taycan-turbo-s/wheels/ps10/front/front_satin_bronze_ps10.webp,/renders/porsche/taycan-turbo-s/wheels/ps10/front/front_satin_bronze_ps10.webp,ps10,wheel
porsche,taycan-turbo-s,mid,satin_bronze,https://zneejoqfgrqzvutkituy.supabase.co/storage/v1/object/public/renders/porsche/taycan-turbo-s/wheels/ps10/mid/mid_satin_bronze_ps10.webp,/renders/porsche/taycan-turbo-s/wheels/ps10/mid/mid_satin_bronze_ps10.webp,ps10,wheel
porsche,taycan-turbo-s,rear,satin_bronze,https://zneejoqfgrqzvutkituy.supabase.co/storage/v1/object/public/renders/porsche/taycan-turbo-s/wheels/ps10/rear/rear_satin_bronze_ps10.webp,/renders/porsche/taycan-turbo-s/wheels/ps10/rear/rear_satin_bronze_ps10.webp,ps10,wheel
porsche,taycan-turbo-s,front,satin_grey,https://zneejoqfgrqzvutkituy.supabase.co/storage/v1/object/public/renders/porsche/taycan-turbo-s/wheels/ps10/front/front_satin_grey_ps10.webp,/renders/porsche/taycan-turbo-s/wheels/ps10/front/front_satin_grey_ps10.webp,ps10,wheel
